DATETIME, L_T1 , L_T2 , L_T3 , L_T4 , L_T5 , L_T6 , L_T7 , F_PU1 , S_PU1 , F_PU2 , S_PU2 , F_PU3 , S_PU3 , F_PU4 , S_PU4 , F_PU5 , S_PU5 , F_PU6 , S_PU6 , F_PU7 , S_PU7 , F_PU8 , S_PU8 , F_PU9 , S_PU9 , F_PU10 , S_PU10 , F_PU11 , S_PU11 , F_V2 , S_V2 , P_J280 , P_J269 , P_J300 , P_J256 , P_J289 , P_J415 , P_J302 , P_J306 , P_J307 , P_J317 , P_J14 , P_J422 , ATT_FLAG 
05/06/16 23,0.961059868,4.950850487,3.542621374,3.124074357,1.281446338,5.5,2.728945732,99.18915558,1,99.20891571,1,0,0,0,0,0,0,0,0,0,0,33.15737534,1,0,0,23.61690521,1,23.57956886,1,55.68574524,1,2.973960161,33.40272522,29.89220619,65.26966858,29.85831261,95.56620789,14.58550644,79.7168808,14.33900261,81.8626709,32.26676941,31.36676979,-999
06/06/16 00,0.860831499,5.275365829,2.971112728,2.645710143,1.786753297,5.442958355,2.602796793,99.44203949,1,99.46188354,1,0,0,37.68107605,1,0,0,0,0,49.69322586,1,35.06737137,1,0,0,30.83978081,1,0,0,52.65994263,1,2.973837137,33.26562881,29.97402573,87.49680328,30.09241676,71.43206024,18.48081779,80.33889771,18.36872673,65.61745453,32.48651123,31.58651161,-999
06/06/16 01,0.7346645,5.296903133,3.415139914,2.676473798,2.094452143,5.327188015,1.91353941,96.56929016,1,96.58827972,1,0,0,37.41213989,1,0,0,0,0,50.97634506,1,35.8344841,1,0,0,30.02593422,1,0,0,63.52024078,1,2.975219727,34.81562805,30.25278854,88.05311584,30.37129593,72.31208038,19.69721603,80.21009827,19.59053993,69.50718689,32.79167938,31.89167976,-999
06/06/16 02,0.843180537,5.475766659,3.862761021,1.96331921,2.26023078,5.5,2.874540091,99.40259552,1,99.42242432,1,0,0,34.08386612,1,0,0,0,0,50.7518959,1,35.53009796,1,0,0,30.69915962,1,0,0,51.0152359,1,2.973856449,33.28702164,30.12692261,93.77304077,30.21961594,67.67739105,18.40501595,79.45698547,18.29387856,66.01882935,32.6541748,31.75417519,-999
06/06/16 03,0.721235871,5.421064377,4.469483376,2.213184698,2.316249371,5.391377449,2.198907137,97.22934723,1,97.24853516,1,0,0,38.17398071,1,0,0,0,0,47.4598732,1,33.53320694,1,0,0,30.83353233,1,0,0,60.95193863,1,2.974905014,34.46092987,30.12009811,86.49397278,30.23988342,70.29598999,19.75722122,84.19966125,19.64517021,66.91477203,32.70526886,31.80526733,-999
06/06/16 04,0.782779455,5.371295452,4.82239151,3.017027371,3.103000641,5.5,2.247024059,97.55297852,1,97.572258,1,0,0,32.69517899,1,0,0,0,0,50.69289017,1,33.55220032,1,0,0,29.61955833,1,0,0,63.76101685,1,2.97475028,34.28670883,29.43425179,95.33521271,29.48466492,83.19861603,19.96370506,84.37041473,19.85968781,71.07097626,32.2742691,31.37426758,-999
06/06/16 05,0.817321002,5.157991886,5.4495368,2.541275032,3.832813501,5.5,2.938841581,98.37834167,1,98.3978653,1,0,0,0,0,0,0,0,0,51.32408524,1,34.77202606,1,0,0,27.94745636,1,0,0,58.26964188,1,2.974353075,33.84144211,30.06121254,78.02019501,30.02233505,89.5460434,19.76677704,82.12214661,19.67337227,75.95236969,32.46988678,31.56988716,-999
06/06/16 06,0.823050976,5.261076927,5.364303589,2.425111517,3.856981754,5.5,4.332884789,97.23269653,1,97.25188446,1,0,0,0,0,0,0,0,0,50.76115036,1,0,0,0,0,28.47204208,1,0,0,63.98591614,1,2.974903584,34.45912933,30.19196701,72.60887909,30.14852905,83.68587494,26.65923882,63.99508667,26.56256104,81.29627228,32.64820099,31.74820137,-999
06/06/16 07,1.054808974,5.417256355,4.968613148,2.312111454,3.292501211,5.418534279,4.619830608,95.09951782,1,95.11807251,1,0,0,0,0,0,0,0,0,51.60271454,1,0,0,0,0,0,0,0,0,73.44747925,1,2.975913763,35.60232925,30.68688393,66.69564819,30.64679146,88.6044693,30.07615089,59.42259598,30.07615089,55.19054031,33.17660522,32.2766037,-999
06/06/16 08,1.57954669,5.152206898,4.397104263,1.942036903,2.19746089,4.944857121,2.382915258,92.65112305,1,92.66897583,1,0,0,0,0,0,0,38.99616241,1,38.97196579,1,0,0,0,0,33.45606613,1,0,0,0,0,2.977049589,36.9031868,28.11218071,70.33037567,28.07059288,84.06095886,28.40496254,63.49609375,28.27475357,66.36865997,40.01233673,29.49228096,-999
06/06/16 09,1.961403847,4.614424229,3.954254866,2.583573447,1.901911497,4.921441555,1.802167654,85.26538849,1,85.28115845,1,0,0,0,0,0,0,31.40523148,1,31.38235474,1,0,0,0,0,34.34073257,1,0,0,0,0,2.980322361,40.75231552,27.98177147,71.23826599,27.94848824,94.44409943,32.02004242,58.03200912,31.88325119,66.48898315,44.62478256,29.32390976,-999
06/06/16 10,2.518824577,4.344045639,3.560057163,4.221019963,1.451358676,4.871860981,1.244210005,95.66610718,1,95.68482971,1,0,0,0,0,0,0,0,0,48.73654175,1,35.80150986,1,0,0,31.46597099,1,0,0,0,0,2.975647211,35.29956818,29.17076302,73.29836273,29.16723061,70.19966888,20.28316689,80.85988617,20.16682243,65.29405212,38.25587463,30.37690926,-999
06/06/16 11,2.574487209,4.197852135,3.270994186,4.191239463,1.77626586,4.925907135,1.037932754,94.80609131,1,94.8245697,1,0,0,0,0,0,0,0,0,0,0,33.34856033,1,0,0,25.11524391,1,25.07687378,1,0,0,2.976051092,35.75886154,28.77260971,75.36024475,28.76394081,66.10397339,16.01564217,80.85298157,15.73938179,79.67234802,38.60689926,30.00223541,-999
06/06/16 12,2.65170598,3.829412222,3.132363319,4.02204178,2.307305098,5.416750431,1.934993744,92.83148956,1,92.84938812,1,0,0,0,0,0,0,0,0,0,0,35.47074509,1,0,0,21.27799416,1,21.2423439,1,0,0,2.976966858,36.80776596,26.782444,73.33474731,26.74071312,82.5460434,18.70700073,79.9149704,18.50381088,91.0215683,39.73029327,28.16319084,-999
06/06/16 13,2.900533199,3.123538017,3.263751984,3.296106386,2.473803759,5.5,4.617640018,95.23514557,1,95.25374603,1,0,0,35.12640762,1,0,0,0,0,0,0,35.80502319,1,0,0,29.97962761,1,0,0,0,0,2.975850105,35.52990723,23.38895035,85.27121735,23.46432114,91.90338135,21.05044556,81.61531067,20.94407463,71.00949097,38.62227631,25.11720467,-999
06/06/16 14,3.017291784,2.291478872,3.635740995,3.45831982,2.801490068,5.380462646,4.215086937,88.68096924,1,88.69768524,1,0,0,35.37615204,1,0,0,0,0,49.41254807,1,39.3273735,1,0,0,0,0,0,0,0,0,2.978837729,38.98647308,21.98337936,83.43412781,22.05329132,81.9950943,30.06398392,83.98144531,30.06398392,50.91839218,42.68021774,23.76635742,-999
06/06/16 15,3.427137852,1.401595354,3.920096159,4.180246608,2.951625586,4.998330116,2.24358511,85.89743805,1,85.91337585,1,0,0,27.57920837,1,0,0,0,0,46.69614792,1,36.19258118,1,0,0,32.17089081,1,0,0,0,0,2.980051517,40.42742157,21.96742058,95.25299072,21.99693489,81.51190186,25.31349754,85.19664001,25.19228172,67.85903931,44.10406494,23.63263321,-999
06/06/16 16,3.909425974,0.592344522,4.585409641,4.081474682,3.562425375,5.201998711,2.429812431,91.44343567,1,91.4609375,1,0,0,27.52349091,1,0,0,0,0,0,0,36.56910324,1,0,0,31.9475708,1,0,0,0,0,2.977600574,37.54034805,21.67166138,95.02964783,21.70787621,89.78055573,22.59421349,81.79782104,22.47455025,65.9291153,40.95960236,23.28879356,-999
06/06/16 17,3.796061754,0.654203117,5.262253284,3.148867154,3.639906883,5.112303734,1.779733777,97.21429443,1,97.23347473,1,0,0,36.13093948,1,0,0,0,0,51.53580856,1,34.21490097,1,0,0,31.60232735,1,0,0,102.4578705,1,2.974912405,34.46903229,25.50430298,85.62908173,25.58514977,93.64395142,20.82721519,84.14064026,20.70993614,65.36721039,28.5513134,27.65131378,-999
06/06/16 18,3.605312586,1.275899053,4.798850536,2.434590711,3.968773603,5.015337467,1.177339792,94.10630798,1,94.12457275,1,0,0,0,0,0,0,0,0,51.94276047,1,0,0,0,0,33.60165405,1,0,0,90.16707611,1,2.976377487,36.13149261,29.66032219,69.44006348,29.65321732,68.2510376,28.6252327,60.09886551,28.49384308,65.92862701,32.09928894,31.19928932,-999
06/06/16 19,3.653057575,2.002669573,4.313392162,2.08280015,2.873732567,5.310260296,1.446893692,96.93959808,1,96.95869446,1,0,0,0,0,0,0,0,0,52.20764923,1,0,0,0,0,23.85196495,1,23.81446266,1,78.12615967,1,2.975043535,34.61674118,29.78427124,73.43875122,29.78007889,70.41358185,25.04627228,59.00382233,24.79520416,91.77610779,32.13613129,31.23613358,-999
06/06/16 20,3.525620699,2.662274837,3.995305538,2.169757699,1.778691888,5.5,3.814424753,94.01312256,1,94.03137207,1,0,0,0,0,0,0,36.82151413,1,36.79767609,1,0,0,0,0,33.20950699,1,0,0,94.94434357,1,2.976420879,36.18103409,28.84467697,65.72235107,28.80162048,82.84860229,28.67129898,60.30835342,28.54273605,67.44347382,31.47974014,30.57974052,-999
06/06/16 21,3.566329002,3.105611324,3.423796892,3.082793814,1.553926468,5.470325947,3.145513058,97.80033875,1,97.81968689,1,0,0,0,0,0,0,39.04111099,1,39.01690674,1,36.44393539,1,0,0,30.07470131,1,0,0,80.86894989,1,2.974631548,34.15340424,28.5696907,67.9712677,28.52648735,82.37910461,20.23918152,79.66213226,20.13218498,69.89177704,31.1158886,30.21588898,-999
06/06/16 22,3.295072317,3.357352018,3.05415988,3.443380921,1.642497063,5.5,4.115318298,94.26280975,1,94.28112793,1,0,0,30.19123077,1,0,0,0,0,48.24769974,1,36.48691177,1,0,0,30.16181755,1,0,0,95.68765259,1,2.97630477,36.04824066,28.05482864,97.75020599,28.0959034,86.45191193,21.95316124,81.29877472,21.84559059,71.32376862,31.0182724,30.11827278,-999
06/06/16 23,3.29499054,3.524443865,3.786277294,4.509501162,1.941841602,5.5,4.506558418,97.95478058,1,97.9741745,1,0,0,35.03599167,1,0,0,0,0,51.05887222,1,35.73719788,1,0,0,25.36054802,1,0,0,81.83831024,1,2.974557161,34.07011414,27.92039108,89.95816803,27.98719406,86.43284607,21.44921875,82.11797333,21.37119293,84.68649292,30.870924,29.97092438,-999
07/06/16 00,3.112130165,3.521124363,4.291079521,4.055845875,2.420021296,5.499979496,4.999997616,93.23890686,1,93.25692749,1,0,0,31.19931984,1,0,0,0,0,46.68970871,1,37.40847015,1,0,0,0,0,0,0,98.72580719,1,2.976779222,36.59199524,28.21915436,96.42868805,28.26377296,84.62126923,28.206007,85.8000412,28.206007,62.99689865,31.22960854,30.32960701,-999
07/06/16 01,3.294418335,3.701788664,4.963498116,4.314715954,3.035728931,5.488173485,4.971675873,95.17760468,1,95.19618988,1,0,0,36.84030151,1,0,0,0,0,0,0,35.53497314,1,0,0,0,0,0,0,92.08596802,1,2.975877047,35.56063843,28.07944107,86.92880249,28.15447617,83.77166748,27.84399986,88.82459259,27.84399986,62.70054245,31.14013481,30.24013519,-999
07/06/16 02,3.334187508,3.748359203,5.324831963,2.633347321,3.999807358,5.400551796,4.607226849,90.88230896,1,90.89965057,1,0,0,0,0,0,0,0,0,50.83763504,1,0,0,0,0,0,0,0,0,99.64079285,1,2.97785449,37.83537292,30.24924469,76.92234802,30.20681,85.09379578,32.80252457,60.12990189,32.80252457,51.37023544,32.91402435,32.01402664,-999
07/06/16 03,3.686454535,4.247143269,5.145759106,2.74251338,2.904766798,4.967154026,2.356649876,93.8355484,1,93.85373688,1,0,0,0,0,0,0,0,0,46.66247559,1,0,0,0,0,31.6631031,1,0,0,87.01651001,1,2.976503372,36.27540207,30.13799858,73.21697998,30.09859657,88.9514389,29.06449699,59.0348587,28.94680023,73.39369202,32.70440292,31.80440521,-999
07/06/16 04,3.816700697,4.643186569,4.782430649,4.205930245,1.809726,5.422385216,3.675739527,92.00112915,1,92.0187912,1,0,0,0,0,0,0,0,0,47.52053452,1,0,0,0,0,32.93352127,1,0,0,91.30968475,1,2.977346897,37.24648285,30.61834908,75.49384308,30.57528114,84.60897827,29.70494461,63.59907532,29.57835197,69.49627686,33.22916794,32.32917023,-999
07/06/16 05,4.044795513,5.059938908,4.545440197,4.205618383,1.772792697,5.5,4.079841614,96.23769379,1,96.25658417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.33969879,1,0,0,76.68172455,1,2.975377083,34.99349213,30.41755486,77.41217804,30.37638283,86.93317413,28.49010468,61.45375061,28.37462425,73.93449402,32.93018723,32.03018951,-999
07/06/16 06,3.862146378,5.30711937,4.52072382,3.221747328,1.793117523,5.5,4.702968121,97.02587128,1,97.04499817,1,0,0,0,0,0,0,0,0,0,0,36.52206802,1,0,0,30.36587715,1,0,0,70.35919189,1,2.975002289,34.57036591,30.45544624,77.42072296,30.41463852,87.44684601,20.69789314,79.98065186,20.58897018,69.40345001,32.93187714,32.03187943,-999
07/06/16 07,3.793900251,5.413794994,4.520715714,3.152326757,1.88699615,5.5,4.588798523,93.96069336,1,93.97891998,1,0,0,0,0,0,0,0,0,50.25764847,1,36.91966248,1,0,0,29.37757111,1,0,0,0,0,2.976445198,36.20890045,29.96428108,69.40974426,29.95511627,66.87837982,21.92683601,80.48160553,21.8243885,73.79483032,39.58640289,31.1961689,-999
07/06/16 08,3.944624662,5.056388378,4.043177128,3.076616729,2.02312851,5.348733902,4.24525547,91.81454468,1,91.83216095,1,0,0,0,0,0,0,0,0,47.62656784,1,36.05288315,1,0,0,0,0,0,0,0,0,2.977432013,37.34487152,27.9785862,76.6219101,27.9362278,82.91234589,29.47543907,89.53982544,29.47543907,50.9320755,41.07093048,29.36220741,-999
07/06/16 09,4.195761681,4.513158798,3.959078789,4.102711509,3.066015482,4.888632774,1.969895959,89.05963898,1,89.07646179,1,0,0,0,0,0,0,0,0,49.52583313,1,36.86579514,1,0,0,31.78964233,1,0,0,0,0,2.97867012,38.78918457,27.42794991,75.19979858,27.38543892,82.16143036,23.88161278,82.54415894,23.76304245,67.77005768,42.39935684,28.81225967,-999
07/06/16 10,4.514316559,3.968492508,3.754997015,3.859918063,3.302311897,5.103001595,2.237325191,108.3093719,1,0,0,0,0,0,0,0,0,0,0,43.92378998,1,35.58996582,1,0,0,29.99663353,1,0,0,0,0,2.99151206,28.40314865,26.88370323,65.48202515,26.84120178,81.62866211,24.42851067,85.37271881,24.32202911,74.3328476,40.36043167,28.26797485,-999
07/06/16 11,4.716143131,3.423883677,3.183488369,4.407594372,3.947091579,5.5,3.917357922,113.5288162,1,0,0,0,0,0,0,0,0,0,0,0,0,35.51163483,1,0,0,31.53326416,1,0,0,0,0,2.990739107,25.46161079,24.14677811,76.08348846,24.05958557,100.8925476,21.89431953,82.98184204,21.77751541,66.67317963,38.13525772,25.73534203,-999
07/06/16 12,4.624493122,2.624366522,3.183480024,2.822461104,3.407866001,5.497288704,3.257717371,106.520401,1,0,0,0,0,0,0,0,0,0,0,44.07181549,1,0,0,0,0,32.25114822,1,0,0,0,0,2.991770029,29.39988899,24.15790749,70.41176605,24.08724022,105.493927,31.59881783,64.92308044,31.47704697,73.86506653,41.54487228,25.67092896,-999
07/06/16 13,4.989135742,1.736541867,3.217912674,3.77758785,3.190097094,5.48679924,4.741960049,112.6736832,1,0,0,0,0,34.16927338,1,0,0,0,0,45.40433884,1,0,0,0,0,0,0,0,0,0,0,2.990867853,25.94691849,18.65376091,82.1576767,18.67636681,97.7623291,32.39073944,63.1756897,32.39073944,51.3326416,38.90109253,20.68917465,-999
07/06/16 14,5.011624336,0.617316365,3.472426653,4.153683227,2.598210812,4.898465633,1.919738889,110.821312,1,0,0,0,0,32.21828842,1,0,0,0,0,0,0,0,0,0,0,31.52583504,1,0,0,0,0,2.991143942,26.99366379,18.03244591,84.68286896,18.04778099,98.03318024,30.15972519,62.20037079,30.04297256,74.96530914,39.54595184,20.01194954,-999
07/06/16 15,4.679929256,0.478325933,3.892658472,2.93026764,1.941769958,5.398060322,3.506691456,112.1818619,1,0,0,0,0,36.39255142,1,0,0,0,0,44.20370483,1,0,0,0,0,33.44448471,1,0,0,117.4793854,1,2.990941525,26.22544098,24.80435753,84.46206665,24.84781837,106.2111282,29.25685692,58.75947571,29.12660408,67.15228271,28.24414825,27.34414673,-999
07/06/16 16,4.439439297,0.679071903,4.208043098,4.349321903,1.518148422,5.370214939,2.84745121,114.0519028,1,0,0,0,0,36.5414505,1,0,0,0,0,46.92791748,1,36.90451431,1,0,0,31.29535484,1,0,0,106.6990891,1,2.990659952,25.16410255,25.50388718,84.89402771,25.58246803,87.94782257,21.50741005,80.09714508,21.39223099,67.10366821,28.62385368,27.72385216,-999
07/06/16 17,4.120382786,0.912620544,4.524497986,4.028580018,1.61844945,5.489370823,2.708784342,121.1770248,1,0,0,0,0,36.31678009,1,0,0,0,0,0,0,32.97770691,1,0,0,30.51148033,1,0,0,78.00261688,1,2.989550591,21.0636673,25.24152946,85.03492737,25.31587219,83.96366119,18.2950573,83.63938141,18.18516541,66.5222168,28.18910217,27.28910065,-999
07/06/16 18,3.526861191,0.822934091,4.834441662,2.947964101,2.45648694,5.5,2.519755125,119.1908417,1,0,0,0,0,36.19201279,1,0,0,0,0,0,0,35.64825058,1,0,0,28.78195381,1,0,0,86.97541809,1,2.989865541,22.21559143,25.2322197,85.24830627,25.30777931,86.4280014,19.24977112,80.08701324,19.1511364,72.95287323,28.21754837,27.31754875,-999
07/06/16 19,3.04416728,0.8438012,5.141889095,3.404030946,2.568145275,5.5,3.499242306,117.2452927,1,0,0,0,0,35.17535019,1,0,0,0,0,47.73008347,1,33.65287399,1,0,0,31.1413269,1,0,0,93.91218567,1,2.990169764,23.33732033,25.4076786,87.20563507,25.47946739,89.15188599,20.28260994,84.52941132,20.16848373,66.40684509,28.40657616,27.50657654,-999
07/06/16 20,2.742123842,1.375744581,5.096093655,4.086526169,3.356100798,5.423100471,2.794327497,120.9381409,1,0,0,0,0,0,0,0,0,0,0,50.05265045,1,33.24657822,1,0,0,30.65903473,1,0,0,54.26472473,1,2.989588737,21.20256996,28.47302818,71.05749512,28.47302818,53.72436905,18.15493011,83.06484985,18.04405022,65.89398193,30.68660736,29.78660583,-999
07/06/16 21,2.229700089,1.693912029,4.654210567,3.862921409,3.955765009,5.339964867,2.177837133,122.2936096,1,0,0,0,0,0,0,0,0,0,0,46.38733673,1,34.41509628,1,0,0,30.13082886,1,0,0,61.93442917,1,2.989371538,20.4131031,26.64680481,71.86152649,26.6069088,84.75388336,17.11131477,80.08174896,17.00394821,66.58235931,29.07702255,28.17702293,-999
07/06/16 22,1.712534785,1.811567187,4.25711441,4.28756055,3.975282192,5.457749367,2.17904377,116.0814056,1,0,0,0,0,0,0,0,0,0,0,0,0,32.9829483,1,0,0,30.62090874,1,0,0,83.72810364,1,2.99034977,24.00520706,27.48957634,72.04525757,27.44890213,84.58492279,21.00956726,86.3458786,20.89894295,68.87506104,30.04138565,29.14138603,-999
07/06/16 23,1.690405846,2.174488306,3.882435799,3.254871303,3.948229313,5.5,3.090019226,120.9972458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48147583,1,0,0,65.28423309,1,2.989579201,21.16820908,27.19792747,75.03496552,27.15781021,85.01506805,24.5568161,63.84019852,24.44712448,72.88282013,29.64532661,28.745327,-999
08/06/16 00,1.309992433,2.327834845,3.672566891,2.673380247,3.340043306,5.5,3.854493856,121.3277969,1,0,0,0,0,0,0,0,0,0,0,49.69322586,1,0,0,0,0,31.90137291,1,0,0,61.20578766,1,2.98952651,20.97594452,27.41259956,76.44554138,27.37983894,94.40791321,24.09992409,61.86728287,23.98058128,67.59714508,29.8067894,28.90678978,-999
08/06/16 01,0.989150703,2.518027782,3.62161088,2.74589693,2.526157618,5.5,3.363922119,97.83490753,1,97.85427094,1,0,0,0,0,0,0,0,0,50.97634506,1,0,0,0,0,32.40093231,1,0,0,62.51656723,1,2.974614859,34.13476563,30.2439518,73.32288361,30.2439518,71.57344818,25.93192101,61.73873901,25.80909348,67.65624237,32.49457169,31.59457207,-999
08/06/16 02,1.094067454,3.171049356,3.330724955,2.238293791,1.809251785,5.5,2.948895454,97.19963837,1,97.21881866,1,0,0,0,0,0,0,0,0,50.7518959,1,0,0,0,0,28.08786774,1,0,0,61.27048492,1,2.974919319,34.47691345,30.79720497,76.09533691,30.79720497,71.10677338,26.86981392,60.23654938,26.77554703,82.65261078,33.04194641,32.14194489,-999
08/06/16 03,1.159433603,3.794421911,3.277983904,2.037064129,1.709213734,5.5,4.933384895,98.54850769,1,98.56808472,1,0,0,0,0,0,0,0,0,47.4598732,1,35.68364334,1,0,0,0,0,0,0,53.72353363,1,2.974270821,33.74947739,30.85313797,76.13726807,30.85313797,71.39044952,25.32614517,86.04529572,25.32614517,62.82330322,33.06444168,32.16444397,-999
08/06/16 04,1.191974759,4.353154182,3.250417709,3.28984344,2.546923161,5.361667156,4.419548035,97.57450104,1,97.59378815,1,0,0,0,0,0,0,0,0,50.69289017,1,36.03274155,1,0,0,0,0,0,0,53.42754745,1,2.97473979,34.27511215,31.3909111,74.38826752,31.3909111,60.11214447,25.64978981,85.75009155,25.64978981,61.20384598,33.60098267,32.70098114,-999
08/06/16 05,1.267655015,4.714696407,3.039598942,2.580088709,3.258345366,5.153521538,3.571681738,96.81584167,1,96.83490753,1,0,0,0,0,0,0,0,0,51.32408524,1,34.94962692,1,0,0,0,0,0,0,69.54642487,1,2.975102425,34.68323898,29.90133286,72.19309235,29.86299133,90.00050354,26.17366028,88.17145538,26.17366028,50.38505554,32.36226273,31.4622612,-999
08/06/16 06,1.311370969,4.633451462,3.473103523,2.278257237,4.154381275,4.876040459,2.074336767,96.50532532,1,96.52429199,1,0,0,34.97406006,1,0,0,0,0,50.76115036,1,0,0,0,0,30.07167625,1,0,0,75.32963562,1,2.975250006,34.84995651,29.03332901,91.17716217,29.10412598,92.95368958,26.97523689,65.82646179,26.86826515,76.64118958,31.91352654,31.01352692,-999
08/06/16 07,1.481794596,4.788562298,4.025690556,2.485894117,4.013041019,5.440811634,3.99914813,93.86230469,1,93.88050079,1,0,0,36.3068924,1,0,0,0,0,51.60271454,1,0,0,0,0,31.758955,1,0,0,77.03720093,1,2.976490974,36.26118469,30.80519867,90.61625671,30.91899109,63.70521164,27.97901917,60.98019028,27.86066055,71.97457886,33.34785461,32.44785309,-999
08/06/16 08,1.806437373,5.231737614,4.537595749,2.221355553,3.008489609,5.437155724,4.550465584,93.03710175,1,93.05506134,1,0,0,34.26439667,1,0,0,38.99616241,1,38.97196579,1,0,0,0,0,0,0,0,0,89.29792786,1,2.976872206,36.69891357,29.68307877,93.02813721,29.7458725,88.49867249,31.21532822,64.80848694,31.21532822,59.96750259,32.66530991,31.76531029,-999
08/06/16 09,2.181411028,5.299985886,5.108639717,2.323157856,3.008482695,5.151976109,3.284849405,94.38249207,1,94.40084076,1,0,0,33.89073944,1,0,0,31.40523148,1,31.38235474,1,0,0,0,0,0,0,0,0,83.48303223,1,2.97624898,35.98455048,29.73000526,93.69616699,29.79138374,89.36263275,30.87352562,61.61077881,30.87352562,60.94253159,32.66516876,31.76517105,-999
08/06/16 10,2.483873844,5.519654751,5.134981155,4.302230042,2.202797413,4.951987267,2.813611269,88.44665527,1,88.46331024,1,0,0,0,0,0,0,0,0,48.73654175,1,0,0,0,0,0,0,0,0,0,0,2.978941202,39.10840225,28.90615082,78.03498077,28.87325859,95.74330902,34.1355896,58.33289719,34.1355896,52.46278763,43.18276215,30.24650574,-999
08/06/16 11,2.914721727,5.476183414,5.134973049,4.193361676,1.408741832,4.887860775,1.993720293,95.21521759,1,95.23381042,1,0,0,0,0,0,0,0,0,0,0,36.81123734,1,0,0,28.69913483,1,0,0,0,0,2.975859404,35.54055405,30.47618294,67.85378265,30.47618294,70.32294464,21.14101028,79.89176178,21.04290962,75.10308075,38.6391983,31.66618347,-999
08/06/16 12,2.995018959,5.476184368,4.591441631,3.86542511,1.507565737,5.420647621,3.83441329,95.11886597,1,95.13743591,1,0,0,0,0,0,0,0,0,0,0,33.48099518,1,0,0,31.41501045,1,0,0,0,0,2.975904703,35.59199524,30.47618484,66.3184967,30.47618484,70.9928894,21.36896133,85.89924622,21.25296783,66.55659485,38.72096252,31.66618538,-999
