TIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
13/01/16 06,4.590435505,3.807628155,4.151487827,3.903164148,3.260154247,4.869110107,2.089965105,117.2239914,1,0,0,0,0,32.70940018,1,0,0,0,0,0,0,0,0,0,0,31.14061356,1,0,0,67.39416504,1,2.990173101,23.3495636,29.54495621,95.42333984,29.63875198,68.15317535,27.06983948,65.03000641,26.95571518,73.19411469,31.99774551,31.0977459,0
13/01/16 07,4.180879116,4.159295559,4.797568798,3.003255367,3.195379734,5.325205326,3.45059371,115.3840332,1,0,0,0,0,32.66186905,1,0,0,0,0,50.95633698,1,0,0,0,0,33.08035278,1,0,0,80.52970123,1,2.99045682,24.40424538,28.57535744,94.52905273,28.62693787,84.07117462,27.69937706,63.83723068,27.57173729,66.95028687,31.49563026,30.59563065,0
13/01/16 08,3.886996031,4.120672703,5.40640974,2.761814594,2.730904341,5.314629555,2.816532373,116.3449936,1,0,0,0,0,0,0,0,0,0,0,45.77208328,1,0,0,0,0,30.71971321,1,0,0,71.61384583,1,2.990309238,23.85416031,29.49422455,74.29543304,29.45982361,94.51009369,27.49259377,62.83058167,27.38131714,75.037323,31.94804001,31.04804039,0
13/01/16 09,3.583392382,4.386530876,5.077720165,4.24720335,2.159413815,5.5,4.685975075,112.8549881,1,0,0,0,0,0,0,0,0,0,0,51.16828918,1,0,0,0,0,31.76203156,1,0,0,81.67220306,1,2.990840673,25.84413147,29.9149437,66.80475616,29.87265968,84.89424133,28.8618679,60.41135788,28.74348831,72.84675598,32.46172333,31.56172562,0
13/01/16 10,3.683510303,4.71721983,4.506211281,3.757503271,1.309249163,5.207812309,3.423960686,115.4364166,1,0,0,0,0,0,0,0,0,0,0,51.36949158,1,36.15090561,1,0,0,0,0,0,0,71.76495361,1,2.990448952,24.37430191,29.86495209,72.61632538,29.82235527,84.42964935,27.21397209,87.13108063,27.21397209,61.6425705,32.35703659,31.45703697,0
13/01/16 11,3.442764521,4.922574043,4.144465446,3.232406616,2.234316826,5.076139927,3.603144646,118.3585358,1,0,0,0,0,0,0,0,0,0,0,51.52955627,1,35.64575577,1,0,0,0,0,0,0,57.27278137,1,2.989996195,22.6962738,29.75949478,65.94777679,29.71665192,83.99686432,25.62807274,86.41397095,25.62807274,58.65803909,32.18188858,31.28188896,0
13/01/16 12,3.046673536,4.952854633,3.575066805,2.712252855,3.046276808,4.870858192,2.603255987,114.6174011,1,0,0,0,0,0,0,0,0,0,0,51.84211349,1,36.06401062,1,0,0,28.81438255,1,0,0,71.12332153,1,2.990573883,24.84192276,30.06314659,72.63391876,30.01982117,83.65668488,21.78721619,81.88759613,21.68837547,75.39174652,32.55513,31.65512848,0
13/01/16 13,2.879933119,5.147380352,3.253966331,2.203091383,3.285462141,5.404995441,4.379901886,119.874855,1,0,0,0,0,0,0,0,0,0,0,50.4682312,1,35.35908508,1,0,0,27.9625721,1,0,0,43.20537567,1,2.989757538,21.81964874,29.90839386,71.03701019,29.86717224,86.28610229,18.97391701,80.31503296,18.88041878,75.11545563,32.26784515,31.36784554,0
13/01/16 14,2.494652987,5.022707939,3.161316872,2.647676468,3.386357307,5.435965061,4.71408844,119.4777985,1,0,0,0,0,35.72720337,1,0,0,0,0,45.47660828,1,37.19810867,1,0,0,0,0,0,0,54.33402252,1,2.989820242,22.04958534,28.88700867,89.72499847,28.96346855,94.51062775,24.59768105,82.58193207,24.59768105,57.86021805,31.66599464,30.76599312,0
13/01/16 15,2.128178596,4.739182472,3.67268157,4.152791023,3.542228222,5.056184769,2.938745975,120.1047058,1,0,0,0,0,36.2624588,1,0,0,0,0,50.06386185,1,37.11218262,1,0,0,0,0,0,0,54.96425629,1,2.989721298,21.68641853,28.35671425,88.24716187,28.429636,85.64604187,24.19307518,82.33599091,24.19307518,49.8915596,31.19599724,30.29599762,0
13/01/16 16,1.676573634,4.349210739,4.120794296,4.167935848,3.582535982,4.871737957,1.891005516,115.7651749,1,0,0,0,0,37.74697876,1,0,0,0,0,46.40975189,1,35.74748993,1,0,0,31.24128723,1,0,0,71.86346436,1,2.990398407,24.18626404,28.6070919,85.7845459,28.69408989,92.64913177,20.32202148,80.99337769,20.20721245,66.10257721,31.51304626,30.61304665,0
13/01/16 17,1.589692831,4.521476746,4.473144531,4.223909378,3.646489382,4.947913647,1.686571002,119.3672256,1,0,0,0,0,34.20529175,1,0,0,0,0,0,0,33.04203033,1,0,0,30.74606705,1,0,0,48.56210327,1,2.989837885,22.11356735,29.50662231,92.95044708,29.60851669,54.01609421,19.06353569,84.30505371,18.95207405,66.51314545,31.89081001,30.99081039,0
13/01/16 18,1.329863429,4.577917099,5.042197704,2.392260075,3.82036972,5.107295036,1.798281193,117.0679169,1,0,0,0,0,29.7622757,1,0,0,0,0,50.47025299,1,0,0,0,0,32.3442955,1,0,0,65.11802673,1,2.99019742,23.43925858,28.85793495,99.16851044,28.89545822,85.31027985,26.24620056,59.95045853,26.12377167,68.17346954,31.6445446,30.74454498,0
13/01/16 19,1.271062493,4.600664616,5.300095558,2.662153482,2.725328684,5.330644131,2.133983612,120.3629227,1,0,0,0,0,0,0,0,0,0,0,50.83705521,1,0,0,0,0,29.55224419,1,0,0,45.71703339,1,2.98968029,21.53663826,29.38322067,70.46559143,29.34143829,85.02506256,25.02860069,63.39211273,24.92502213,76.34841919,31.75417137,30.85417175,0
13/01/16 20,0.988318205,4.544484615,4.831528187,2.786386251,2.266280174,5.5,4.374370575,99.1809082,1,99.20072937,1,0,0,0,0,0,0,0,0,49.19423676,1,0,0,0,0,30.90875244,1,0,0,61.63061142,1,2.973964214,33.40720367,29.50160217,73.43675995,29.462286,88.35520172,25.69544601,59.68257904,25.58288956,72.60089874,31.92773628,31.02773666,0
13/01/16 21,0.966848552,4.670678139,4.490478992,3.515986443,1.547468901,5.453716278,4.582029343,93.6359787,1,93.65411377,1,0,0,0,0,0,0,0,0,51.58009338,1,38.68636703,1,0,0,0,0,0,0,81.60746002,1,2.97659564,36.38138199,30.17544937,75.1891098,30.13252831,84.30957031,26.84998512,82.019104,26.84998512,53.30015564,32.7247467,31.82474518,0
13/01/16 22,1.2599473,4.979634762,4.252741814,2.99853754,1.694712043,5.021837234,2.418722868,98.73290253,1,98.75253296,1,0,0,0,0,0,0,0,0,50.40011215,1,35.35119629,1,0,0,28.35788918,1,0,0,59.8885498,1,2.974181652,33.64974976,29.87467957,73.2170639,29.83356094,86.38725281,19.59765434,80.95394135,19.50170898,74.58681488,32.3009758,31.40097618,0
13/01/16 23,1.15104115,5.075125694,3.927398682,3.348498821,2.061710835,5.5,4.180669785,99.20033264,1,99.2201004,1,0,0,0,0,0,0,0,0,49.4606514,1,33.37227249,1,0,0,27.62608337,1,0,0,56.74970627,1,2.973954916,33.39666748,29.94451141,76.7993927,29.90480042,88.2911377,19.97432137,84.67090607,19.88290024,77.09249878,32.35028839,31.45028877,0
14/01/16 00,1.081877112,5.15837574,3.904873848,3.986920118,2.95170188,5.386237621,4.47336483,99.00061798,1,99.02033234,1,0,0,0,0,0,0,0,0,50.46456909,1,34.83954239,1,0,0,0,0,0,0,57.73134995,1,2.974051952,33.50485229,30.02060699,65.63191223,29.9793911,86.40602112,25.2808094,87.46774292,25.2808094,62.06754303,32.437603,31.53760529,0
14/01/16 01,1.072291017,5.233131886,3.33336544,4.169880867,3.865306854,5.244935513,3.995663881,97.48668671,1,97.5059433,1,0,0,0,0,0,0,0,0,48.8620224,1,34.37364197,1,0,0,0,0,0,0,62.91983795,1,2.97478199,34.32241058,30.22756195,75.97479248,30.18873596,89.71034241,25.88649368,88.86630249,25.88649368,62.10047913,32.65757751,31.75757599,0
14/01/16 02,1.325737476,5.615258694,3.258569717,4.093910217,3.890949488,5.145017624,4.101142406,90.18842316,1,90.20556641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97816658,38.19929886,30.61525917,75.61090088,30.61525917,64.76847076,32.82490158,64.48810577,32.82490158,60.96672821,41.86355591,31.8052578,0
14/01/16 03,1.887641907,5.513230324,3.146401882,3.064772367,3.416879177,4.936310291,3.280697346,88.59132385,1,88.60801697,1,0,0,0,0,0,0,0,0,50.44181442,1,0,0,0,0,0,0,0,0,0,0,2.978877306,39.03313446,28.49311447,75.54404449,28.45193291,84.92324066,33.81855011,64.99179077,33.81855011,57.36953354,42.97516251,29.87135887,0
14/01/16 04,2.413275242,4.978719234,3.039344311,3.125826359,3.225086212,4.897869587,2.708526611,92.1882782,1,92.20599365,1,0,0,0,0,0,0,0,0,48.88112259,1,0,0,0,0,30.88560295,1,0,0,0,0,2.977261543,37.14772797,28.07282829,75.77783966,28.0339756,87.51963043,29.38447189,64.58128357,29.27206993,76.36759949,40.51898956,29.44042969,0
14/01/16 05,2.777746677,4.362406731,3.216399193,3.719497204,2.948372841,5.447526932,4.469762325,90.3723526,1,90.38954926,1,0,0,32.57571411,1,0,0,0,0,48.19945526,1,0,0,0,0,32.58225632,1,0,0,0,0,2.978084087,38.10293198,24.43775558,90.52881622,24.49298477,85.24875641,30.15740776,63.18351746,30.03332138,71.24272156,41.67927551,26.1710701,0
14/01/16 06,3.273219824,3.508836508,3.761767864,3.948967457,2.401936054,5.321547031,3.953540802,92.76219177,1,92.78006744,1,0,0,33.07971954,1,0,0,0,0,48.25146866,1,0,0,0,0,0,0,0,0,0,0,2.976998568,36.84443665,23.51972198,88.8070755,23.57756233,84.23693085,32.52074051,62.02985764,32.52074051,61.93295288,40.70626068,25.26148224,0
14/01/16 07,3.635398388,2.648590565,4.242032051,3.888524771,1.749661326,5.188238621,3.815865278,92.39450073,1,92.41227722,1,0,0,30.56615067,1,0,0,0,0,46.23461914,1,0,0,0,0,0,0,0,0,0,0,2.97716713,37.03882599,23.16531563,92.31459808,23.21300125,87.47042847,32.85135651,63.54965973,32.85135651,50.58337784,41.01343918,24.84811401,0
14/01/16 08,3.916660309,1.884646416,4.819767952,4.412697315,1.749654174,4.90828371,2.184299469,83.40973663,1,83.42499542,1,0,0,35.56876755,1,0,0,0,0,0,0,0,0,0,0,34.55637741,1,0,0,0,0,2.981108189,41.70119095,25.71734428,86.83270264,25.82688904,70.35153198,33.63987732,59.94000626,33.50149155,67.26544189,46.1427536,27.11545563,0
14/01/16 09,4.45953083,1.508231282,5.190485954,3.802065134,1.502877235,4.978815556,1.843711615,90.36129761,1,90.37849426,1,0,0,29.45350647,1,0,0,0,0,0,0,37.47520828,1,0,0,31.89855766,1,0,0,0,0,2.978089094,38.10872269,25.68514633,96.43234253,25.76238823,67.41938019,23.13863945,80.67576599,23.01931572,66.64574432,41.71538925,27.02188873,0
14/01/16 10,4.43627739,1.456385374,5.253974438,2.80337739,1.612867355,5.088698387,1.752954483,112.0713882,1,0,0,0,0,0,0,0,0,0,0,49.22690201,1,36.17506409,1,0,0,30.75287628,1,0,0,0,0,2.990957975,26.28794289,24.52571869,66.98098755,24.48635864,83.33030701,22.56940842,82.47843933,22.457901,69.996315,38.70431137,25.89562798,0
14/01/16 11,4.372039795,0.93450284,4.682465553,2.672036886,2.082813978,5.425815582,2.640686512,114.6519089,1,0,0,0,0,0,0,0,0,0,0,45.32489395,1,36.71780014,1,0,0,29.02688217,1,0,0,0,0,2.990568638,24.82224655,24.27743149,71.10064697,24.24365044,90.04505157,21.54765892,80.47003937,21.44746399,74.50252533,37.50864792,25.62184525,0
14/01/16 12,4.13749361,0.456065357,4.256535053,3.80287528,2.182907581,5.5,4.650762081,121.0647278,1,0,0,0,0,0,0,0,0,0,0,46.38074875,1,35.44245911,1,0,0,29.13119888,1,0,0,76.17928314,1,2.989568472,21.12897491,25.98601723,65.98358154,25.95076561,89.9556427,18.09421349,79.29386139,17.99334908,70.72769165,28.46878242,27.5687809,0
14/01/16 13,3.587165356,0.863843262,3.685026646,4.372772217,2.257640839,5.397260189,4.347364902,118.8710251,1,0,0,0,0,0,0,0,0,0,0,0,0,37.82560349,1,0,0,0,0,0,0,65.34463501,1,2.989915848,22.40043449,28.82253265,65.41207886,28.82253265,56.25595474,24.98815536,81.80091858,24.98815536,54.14318085,31.08686638,30.18686676,0
14/01/16 14,3.144554377,1.401783705,3.113518238,2.853979826,2.385379791,4.892255783,1.982913613,121.5507736,1,0,0,0,0,0,0,0,0,0,0,47.00488663,1,34.10665894,1,0,0,30.11234474,1,0,0,67.68827057,1,2.989490747,20.84614182,26.58805084,64.84054565,26.55191422,89.46399689,17.75239944,81.24164581,17.64515686,67.284935,29.02932358,28.12932396,0
14/01/16 15,2.588891506,1.342384815,3.218296289,3.81718421,2.821274996,5.099227428,2.286043644,120.9798508,1,0,0,0,0,36.96551895,1,0,0,0,0,48.3633194,1,34.15829086,1,0,0,30.77297592,1,0,0,74.48852539,1,2.989582062,21.17832184,25.62015533,84.2413559,25.69970512,86.15236664,17.89848518,81.3037262,17.78684235,65.2583847,28.5483532,27.64835167,0
14/01/16 16,2.095158815,1.221407771,3.543907881,4.170526981,3.209864378,4.981917381,1.590936184,116.0632248,1,0,0,0,0,32.21072388,1,0,0,0,0,49.46538544,1,35.9034462,1,0,0,30.75569344,1,0,0,94.31204224,1,2.990352631,24.01562119,25.81175423,92.47397614,25.86320114,84.23802185,20.38201141,80.77534485,20.27048492,67.79953766,28.79645729,27.89645767,0
14/01/16 17,1.888933182,1.348308563,4.13570261,3.819427967,3.278121471,5.214844227,2.038573503,121.1530609,1,0,0,0,0,32.42245102,1,0,0,0,0,49.49667358,1,33.01484299,1,0,0,30.24635124,1,0,0,72.67332458,1,2.989554405,21.0776062,25.71482086,92.04592896,25.76733398,84.08202362,18.13589096,83.41938019,18.02775955,67.23175812,28.57147408,27.67147446,0
14/01/16 18,1.438146949,1.244182229,4.699921131,3.547573328,3.942524672,5.398806572,2.281834602,122.6386414,1,0,0,0,0,31.61423874,1,0,0,0,0,49.78137589,1,32.02629471,1,0,0,30.57510567,1,0,0,66.43929291,1,2.989315987,20.21164703,25.50666618,93.08826447,25.55454063,83.31974792,17.31344414,84.16455841,17.20313644,65.33817291,28.32116699,27.42116737,0
14/01/16 19,1.028494835,1.138526917,5.280800819,2.969563007,3.91588068,5.30219698,1.657704592,122.2320862,1,0,0,0,0,36.05374527,1,0,0,0,0,49.86906433,1,0,0,0,0,29.53478622,1,0,0,70.88008881,1,2.989381552,20.44900322,25.32653046,85.58839417,25.39853668,82.99346161,23.87563133,60.0459671,23.77216721,75.25202942,28.23633194,27.33633232,0
14/01/16 20,0.920725107,1.438169718,4.764568806,2.502412319,2.820839643,5.5,3.797002077,99.32035065,1,99.34015656,1,0,0,0,0,0,0,0,0,49.21520233,1,0,0,0,0,26.64178848,1,0,0,81.37226105,1,2.973896503,33.33161545,27.05412292,75.95851135,27.01477623,85.86788177,26.23184776,61.38421631,26.1463623,86.09699249,29.58568573,28.68568611,0
14/01/16 21,0.945911944,1.777416229,4.557400703,2.946755409,2.011819124,5.5,4.991035461,96.47886658,1,96.49783325,1,0,0,0,0,0,0,0,0,50.84606171,1,0,0,0,0,0,0,0,0,89.26275635,1,2.975262642,34.864151,27.6926403,74.66609955,27.65084457,83.31641388,29.35226822,58.14191437,29.35226822,59.56571198,30.28432846,29.38432884,0
14/01/16 22,1.117855072,2.158800602,4.287145615,2.403841257,1.576726556,5.175993919,3.474029541,97.97408295,1,97.9934845,1,0,0,0,0,0,0,0,0,47.32776642,1,36.55373383,1,0,0,0,0,0,0,80.65003967,1,2.974547863,34.05970001,27.84153748,67.61547089,27.80494118,90.14344788,25.40106392,84.56491852,25.40106392,53.85669327,30.35624886,29.45624924,0
14/01/16 23,1.095019102,2.500396967,3.761433363,3.469563723,2.193957806,4.963893414,2.186487198,96.38640594,1,96.4053421,1,0,0,0,0,0,0,0,0,50.70192337,1,36.20935059,1,0,0,28.88549232,1,0,0,83.58047485,1,2.975306511,34.91375351,28.13953209,74.39874268,28.09795761,84.05319214,20.22461128,80.06530762,20.12532234,73.61544037,30.69458961,29.79459,0
15/01/16 00,1.164107442,2.842969656,3.520143509,3.073399067,2.273260355,5.44778204,3.771089315,96.83765411,1,96.8567276,1,0,0,0,0,0,0,0,0,51.04077911,1,35.15136337,1,0,0,28.12726212,1,0,0,80.52823639,1,2.975091934,34.67152023,28.32836151,69.9413147,28.28626823,83.56020355,20.50780869,82.2117157,20.41328812,76.16719055,30.86746979,29.96747017,0
15/01/16 01,1.260181785,3.160384178,3.094319582,2.538727999,2.769171476,5.41425848,4.980862141,95.38240051,1,95.40104675,1,0,0,0,0,0,0,0,0,51.43175888,1,36.58913422,1,0,0,0,0,0,0,84.62599182,1,2.975780964,35.45124817,28.80923271,68.77103424,28.76654053,83.24678802,26.5156517,85.6153183,26.5156517,55.54006577,31.37579536,30.47579575,0
15/01/16 02,1.447865605,3.250864029,3.344611883,2.004086256,3.402343273,4.941781521,2.711648226,96.82046509,1,96.83953094,1,0,0,35.77527237,1,0,0,0,0,45.56373596,1,34.13485718,1,0,0,0,0,0,0,84.36013794,1,2.975100279,34.68075562,27.69394493,88.44750214,27.77056122,93.17391968,26.38646317,89.76789093,26.38646317,49.69351578,30.63051605,29.73051643,0
15/01/16 03,1.487793326,3.276969433,3.814857721,3.452103138,4.197548866,4.733764172,1.533379555,97.15167999,1,97.17084503,1,0,0,34.21560669,1,0,0,0,0,44.62702942,1,0,0,0,0,33.02446365,1,0,0,82.90135193,1,2.974942207,34.50271225,27.76171112,91.18846893,27.83083916,94.7831955,26.37687874,62.54463959,26.2496376,65.83370972,30.65503502,29.7550354,0
15/01/16 04,1.574512124,3.418429852,4.360273361,4.580536842,3.359304667,4.691804409,1.022197366,98.54152679,1,98.56110382,1,0,0,30.18627357,1,0,0,0,0,0,0,0,0,0,0,32.31533051,1,0,0,68.15901947,1,2.974274158,33.75325012,29.3475666,99.05006409,29.42840385,54.37273026,26.07975197,65.14803314,25.95752525,68.11064148,31.77963829,30.87963676,0
15/01/16 05,1.534606099,3.675802708,5.088898182,2.836698771,3.321223974,4.941858292,1.514267206,96.57784271,1,96.59683228,1,0,0,32.62687302,1,0,0,0,0,50.14465332,1,0,0,0,0,32.92233276,1,0,0,82.53974915,1,2.975215673,34.81103897,28.11130714,94.12036896,28.16393089,85.22070313,26.63842392,65.12122345,26.51191139,66.47081757,31.03442574,30.13442421,0
15/01/16 06,1.660725236,3.825361252,5.285913467,3.043284178,3.321216106,5.01950407,1.319261551,95.8859787,1,95.9047699,1,0,0,0,0,0,0,0,0,51.35054398,1,0,0,0,0,33.04883957,1,0,0,79.88089752,1,2.975543499,35.18190765,29.26840591,67.01295471,29.22583771,83.8717804,26.97125626,59.45114899,26.84384155,66.33820343,31.80587387,30.90587425,0
15/01/16 07,1.819717646,4.124017715,4.71440506,2.602389097,2.22617507,5.072283268,1.091388464,96.55831909,1,96.57730103,1,0,0,0,0,0,0,0,0,48.1414299,1,0,0,0,0,31.37826538,1,0,0,75.39398193,1,2.975224972,34.82151794,29.53709793,74.52409363,29.49932671,90.36206818,27.03576469,60.02402496,26.92002106,72.34903717,32.02696991,31.12697029,0
15/01/16 08,1.912262559,4.407650948,4.428884983,3.626380682,1.46415472,5.49558115,2.418933153,94.98741913,1,95.00595093,1,0,0,0,0,0,0,0,0,51.39670181,1,33.10504913,1,0,0,31.52384186,1,0,0,78.77703857,1,2.975966215,35.66214752,29.80358124,76.97509766,29.76094437,84.31421661,21.33133698,86.47402954,21.2145977,66.14290619,32.33493805,31.43493652,0
15/01/16 09,2.018840313,4.693449974,4.340292454,3.102729559,2.53369832,5.431576252,1.886463881,97.53533173,1,97.55460358,1,0,0,0,0,0,0,0,0,51.25617981,1,32.61843491,1,0,0,29.20768738,1,0,0,68.95678711,1,2.974758625,34.29621506,29.76293182,66.06733704,29.72051048,84.55836487,21.00215912,86.91651154,20.90080643,73.40037537,32.23944473,31.33944702,0
15/01/16 10,1.933720231,4.875326633,3.768784046,2.942388773,3.591454268,5.5,3.800974846,93.51617432,1,93.53427124,1,0,0,0,0,0,0,0,0,51.50989532,1,36.35069656,1,0,0,28.59112358,1,0,0,80.99723816,1,2.97665143,36.44508743,30.35717964,65.49582672,30.31436729,84.6348877,21.958601,81.58153534,21.86117363,76.23943329,32.90233994,32.00233841,0
15/01/16 11,2.147224903,5.192460537,3.197275639,2.815622091,3.68799305,5.454867363,4.59589529,94.10353851,1,94.12181091,1,0,0,0,0,0,0,0,0,51.99350357,1,38.11536026,1,0,0,0,0,0,0,78.84602356,1,2.976378918,36.13296509,30.56326675,75.72969055,30.51970673,83.84272766,27.27663994,83.54085541,27.27663994,51.22140503,33.09923553,32.19923782,0
15/01/16 12,2.336660147,5.466071129,3.106833458,2.311707497,3.81117487,4.996522903,2.306312323,95.42227936,1,95.44093323,1,0,0,0,0,0,0,0,0,51.34148788,1,36.03046036,1,0,0,28.64290428,1,0,0,71.50244904,1,2.975762129,35.42993546,30.60674667,64.83386993,30.56419373,85.22856903,21.34362793,81.50323486,21.24587822,75.47071075,33.09723282,32.19723129,0
15/01/16 13,2.624810934,4.744421482,3.260030031,2.431778431,3.900577068,5.5,4.195700169,92.27295685,1,92.29069519,1,0,0,36.39958572,1,0,0,0,0,49.72009659,1,35.48002243,1,0,0,31.52882957,1,0,0,0,0,2.977222681,37.10301971,24.18983459,83.83492279,24.2640686,82.14797211,22.03527451,83.17817688,21.91850471,66.83386993,40.14419556,26.0011158,0
15/01/16 14,2.990244865,3.773174047,3.562087297,2.045644045,3.42778635,5.5,3.536020279,93.61976624,1,93.63789368,1,0,0,27.48931694,1,0,0,36.82473373,1,36.80089569,1,0,0,0,0,27.42980957,1,0,0,0,0,2.97660327,36.38998413,21.3815403,94.78411102,21.36655235,99.35108948,29.47294807,65.19395447,29.38272667,87.15045929,39.85601425,23.32197189,0
15/01/16 15,3.319960833,2.705192327,4.224791527,2.261176348,3.358852863,5.414182186,4.917059422,87.74142456,1,87.75788116,1,0,0,31.84364891,1,0,0,36.26688004,1,36.24313736,1,0,0,0,0,0,0,0,0,0,0,2.979251146,39.47468185,19.8519249,87.08226776,19.86052704,98.50546265,34.81840515,60.12440109,34.81840515,51.44318771,43.78688431,21.85466766,0
15/01/16 16,3.881839514,1.602792621,4.643517971,2.438469172,2.331887245,4.829710007,2.089583158,93.39836121,1,93.41642761,1,0,0,33.43717194,1,0,0,32.44643402,1,32.42336273,1,0,0,0,0,33.62312317,1,0,0,0,0,2.976705551,36.50745392,19.55362892,84.26320648,19.5857048,102.3314285,29.03363419,61.31991959,28.90211487,66.27770996,40.17314148,21.4890995,0
15/01/16 17,4.092992306,0.579785585,4.935577393,3.539124727,1.582030773,4.804209709,1.527646542,93.152771,1,93.17076874,1,0,0,33.8248291,1,0,0,0,0,46.86891556,1,0,0,0,0,32.81655502,1,0,0,0,0,2.976819038,36.63763809,20.65742874,84.73233795,20.72129059,83.87342834,29.37331009,62.15930939,29.24754906,69.59313965,40.37918854,22.39662552,0
15/01/16 18,3.838310957,0.584090114,5.270425797,3.714915037,1.946896315,5.076536655,2.107120514,93.20545959,1,93.22346497,1,0,0,36.18816376,1,0,0,0,0,49.23441696,1,36.38755035,1,0,0,31.83715057,1,0,0,115.1211319,1,2.97679472,36.60972214,25.65838432,85.68132019,25.73211288,84.54853821,22.34046555,81.87188721,22.22156715,66.06286621,28.85845757,27.95845604,0
15/01/16 19,3.863001347,1.102726221,4.918884754,3.693669796,2.289806604,5.064630032,1.669396877,97.92488098,1,97.94426727,1,0,0,0,0,0,0,0,0,49.50703049,1,34.58099747,1,0,0,31.21576309,1,0,0,90.94187927,1,2.974571705,34.08624268,27.19349289,66.64590454,27.15371323,85.44849396,20.40786743,83.10108948,20.29323196,66.27536774,29.78687668,28.88687515,0
15/01/16 20,3.548036575,1.530016184,4.34737587,3.83779335,2.893138647,5.155870914,1.576464176,98.0918045,1,98.1112442,1,0,0,0,0,0,0,0,0,50.00334549,1,34.25740433,1,0,0,30.69405365,1,0,0,88.03044128,1,2.974491358,33.99617767,27.43037605,66.07440948,27.38985443,84.7232132,20.44574547,83.68424988,20.33463478,68.07012939,30.00834465,29.10834503,0
